id,ley,resumen,ciudad,fecha_aprobacion,fecha_promulgacion,url,tema,subtemas,latitud,longitud
cb_99,956,"“DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – O.T.B. VILLA CACTUS, CON UNA EXTENSIÓN SUPERFICIAL DE 2262.29 M2”",Cochabamba,21/04/2021,13/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_956_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.415909,-66.14134
cb_100,957,"“DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL AREA VERDE – “JUNTA VECINAL NUEVA UNIÓN 14 DE SEPTIEMBRE CON UNA EXTENSIÓN SUPERFICIAL DE 1.624,43 M2”",Cochabamba,21/04/2021,13/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_957_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.477019,-66.144169
cb_101,958,"“DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL AREA DE EQUIPAMIENTO “JUNTA VECINAL 10 DE NOVIEMBRE CON UNA EXTENSIÓN SUPERFICIAL DE 4.020,43 M2”",Cochabamba,21/04/2021,13/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_958_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.484719,-66.183786
cb_102,959,"“DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL AREA DE EQUIPAMIENTO (CANCHA DE FUTBOL) – “OTB LOMAS DEL PAGADOR” CON UNA EXTENSIÓN SUPERFICIAL DE 3.835.20 M2”",Cochabamba,21/04/2021,13/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_959_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.450329,-66.104349
cb_103,960,"“DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA AREA VERDE – “JUNTA VECINAL 21 DE ABRIL” CON UNA EXTENSIÓN SUPERFICIAL DE 241.52 M2”",Cochabamba,21/04/2021,13/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_960_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.471807,-66.161676
cb_104,961,"“DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL AREA DE EQUIPAMIENTO – “JUNTA VECINAL ANEXO BARRIO POPULAR JAPÓN” CON UNA EXTENSIÓN SUPERFICIAL DE 761.37 M2”",Cochabamba,21/04/2021,13/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_961_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.490465,-66.185956
cb_105,962,"“MODIFICACIÓN A LA LEY MUNICIPAL N° 0704/2020 DE DECLARATORIA DE DERECHO PROPIETARIO A FAVOR DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA DEL AREA VERDE – JUNTA VECINAL “JUANA AZURDUY D-9” CON UNA EXTENSIÓN SUPERFICIAL DE 282.84 M2.""",Cochabamba,21/04/2021,13/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_962_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.476762,-66.188802
cb_106,963,LEY MUNICIPAL “DE MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL INFORME TECNICO CONSOLIDADO Nº 6 DEL GOBIERNO AUTONOMO MUNICIPAL DE COCHABMBA”,Cochabamba,07/05/2021,17/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_963_2021.pdf,administracion publica,inversión pública,,
cb_107,964,“DE DECLARATORIA DE EMERGENCIA SANITARIA EN EL MUNICIPIO DE COCHABAMBA POR LA PANDEMIA DEL CORONAVIRUS (COVID-19)”,Cochabamba,13/05/2021,14/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_964_2021.pdf,salud,COVID-19,,
cb_108,965,"DE SUSPENSIÓN EXCEPCIONAL Y POR ÚNICA VEZ DE LAS ACTIVIDADES ESTABLECIDAS EN LEY MUNICIPAL Nº 0096/2015 DE 08 DE MAYO DE 2015, “DÍA INTERNACIONAL DE LAS FAMILIAS EN MUNICIPIO DE CERCADO DEL DEPARTAMENTO DE COCHABAMBA CORRESPONDIENTE AL MES DE MAYO DEL 2021”",Cochabamba,13/05/2021,14/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_965_2021.pdf,salud,COVID-19,,
cb_109,966,DE REACTIVACIÓN TRIBUTARIA MUNICIPAL,Cochabamba,18/05/2021,20/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_966_2021.pdf,impuestos,Incentivos tributarios,,
cb_110,967,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA DE EQUIPAMIENTO – “JUNTA VECINAL AVICAYA, CON UNA EXTENSIÓN SUPERFICIAL DE 225.95 M2",Cochabamba,18/05/2021,01/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_967_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.446972,-66.210662
cb_111,968,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – “JUNTA VECINAL ALTO HUERTA MAYU, CON UNA EXTENSIÓN SUPERFICIAL DE 766.62 M2",Cochabamba,18/05/2021,01/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_968_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.475179,-66.140547
cb_112,969,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE “JUNTA VECINAL ANEXO BARRIO POPULAR JAPÓN, CON UNA EXTENSIÓN SUPERFICIAL DE 259.05 M2",Cochabamba,18/05/2021,01/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_969_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.490037,-66.186302
cb_113,970,LEY MUNICIPAL DE “HOMENAJE PÓSTUMO A RAYZA MARIELA TORRIANI GARCÍA”,Cochabamba,25/05/2021,25/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_970_2021.pdf,Reconocimiento a ciudadanos u organizaciones destacadas,,,
cb_114,971,“DE MODIFICACIÓN DE LA LEY MUNICIPAL 0964/2021 “DE DECLARATORIA DE EMERGENCIA SANITARIA EN EL MUNICIPIO DE COCHABAMBA POR LA PANDEMIA DEL CORONAVIRUS (COVID-19)”,Cochabamba,28/05/2021,28/05/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_971_2021.pdf,salud,COVID-19,,
cb_115,972,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA DE EQUIPAMIENTO - JUNTA VECINAL ANEXO BARRIO POPULAR JAPÓN, CON UNA EXTENSIÓN SUPERFICIAL DE 1362.08 M2.",Cochabamba,02/06/2021,18/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_972_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.4905,-66.184582
cb_116,973,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – “OTB VILLA URKUPIÑA, CON UNA EXTENSIÓN SUPERFICIAL DE 1.186,18 M2",Cochabamba,02/06/2021,18/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_973_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.427749,-66.115128
cb_117,974,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – “JUNTA VECINAL BUSTILLO”, CON UNA EXTENSIÓN SUPERFICIAL DE 2.393,16 M2",Cochabamba,02/06/2021,18/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_974_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.475206,-66.213601
cb_118,975,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – “OTB VILLA URKUPIÑA”, CON UNA EXTENSIÓN SUPERFICIAL DE 1.390.66 M2",Cochabamba,02/06/2021,18/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_975_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.428629,-66.112932
cb_119,976,DE APROBACIÓN DE MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA,Cochabamba,02/06/2021,02/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_976_2021.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_120,977,DE REASIGNACIÓN DE USO DE SUELO DE “ÁREA VERDE” A “ÁREA DE EQUIPAMIENTO” CENTRO CULTURAL OTB VILLA URKUPIÑA D-14,Cochabamba,08/06/2021,24/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_977_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.426309,-66.11548
cb_121,978,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA DE EQUIPAMIENTO - “JUNTA VECINAL CERRO LINDO, CON UNA EXTENSIÓN SUPERFICIAL DE 7.276,11 M2",Cochabamba,15/06/2021,29/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_978_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.487282,-66.156439
cb_122,979,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – “JUNTA VECINAL NUEVA UNIÓN 14 DE SEPTIEMBRE, CON UNA EXTENSIÓN SUPERFICIAL DE 814,14 M2",Cochabamba,15/06/2021,29/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_979_2021.pdf,suelo y vivienda,Planificación territorial y zonificación,-17.47724,-66.144439
cb_123,980,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA DE EQUIPAMIENTO – “JUNTA VECINAL LITORAL, CON UNA EXTENSIÓN SUPERFICIAL DE 2.121,18 M2",Cochabamba,15/06/2021,29/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_980_2021.pdf,suelo y vivienda,Planificación territorial y zonificación,-17.46888,-66.20043
cb_124,981,LEY MUNICIPAL DE REASIGNACION DE USO DE SUELO DE “AREA VERDE” A “AREA DE EQUIPAMIENTO” DE LA OTB SANTA FE D-14,Cochabamba,15/06/2021,28/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_981_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.447396,-66.112505
cb_125,982,LEY MUNICIPAL DE ENAJENAClÓN DE BIENES A TITULO GRATUITO A FAVOR DEL COMANDO DEPARTAMENTAL DE COCHABAMBA DE LA POLICÍA BOLIVIANA” DE SETENTA (70) EQUIPOS DE COMPUTACIÓN,Cochabamba,25/06/2021,28/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_982_2021.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_126,983,LEY MUNICIPAL DE ENAJENAClÓN DE BIENES A TITULO GRATUITO A FAVOR DEL COMANDO DEPARTAMENTAL DE COCHABAMBA DE LA POLICÍA BOLIVIANA DE ONCE (11) SILLAS Y TRECE (13) ESCRITORIOS,Cochabamba,25/06/2021,28/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_983_2021.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_127,984,"LEY MUNICIPAL DE ENAJENAClÓN DE BIENES A TITULO GRATUITO A FAVOR DEL COMANDO DEPARTAMENTAL DE COCHABAMBA DE LA POLICÍA BOLIVIANA"" DE SETENTA (70) IMPRESORAS",Cochabamba,25/06/2021,28/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_984_2021.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_128,985,LEY MUNICIPAL DE ENAJENAClÓN DE BIENES A TITULO GRATUITO A FAVOR DEL COMANDO DEPARTAMENTAL DE COCHABAMBA DE LA POLICÍA BOLIVIANA” DE CUATRO (4) BOMBAS DE AGUA,Cochabamba,25/06/2021,28/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_985_2021.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_129,986,LEY MUNICIPAL DE ENAJENAClÓN DE BIENES A TITULO GRATUITO A FAVOR DEL COMANDO DEPARTAMENTAL DE COCHABAMBA DE LA POLICÍA BOLIVIANA” DE TRECE (13) ROPEROS Y OCHO (8) GAVETEROS,Cochabamba,25/06/2021,28/06/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_986_2021.pdf,seguridad,Equipamiento e inmuebles para policías,,
cb_130,987,DE MODIFICACIÓN DE LA LEY MUNICIPAL Nº 026/2014 DE ORDENAMIENTO JURIDICO Y PROCEDIMIENTO LEGISLATIVO MUNICIPAL,Cochabamba,01/07/2021,12/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_987_2021.pdf,administracion publica,Modificaciones a marco regulatorio,,
cb_131,988,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA DE EQUIPAMIENTO – “JUNTA VECINAL BARRIO POLICIAL, CON UNA EXTENSIÓN SUPERFICIAL DE 464,27 M2",Cochabamba,06/07/2021,19/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_988_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.452071,-66.216258
cb_132,989,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA DE EQUIPAMIENTO – “JUNTA VECINAL VILLA FÁTIMA, CON UNA EXTENSIÓN SUPERFICIAL DE 4.859,39 M2",Cochabamba,06/07/2021,19/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_989_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.482988,-66.18529
cb_133,990,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – “OTB GUALBERTO VILLARROEL, CON UNA EXTENSIÓN SUPERFICIAL DE 3.371,56 M2",Cochabamba,06/07/2021,19/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_990_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.456269,-66.114792
cb_134,991,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – “JUNTA VECINAL LA FRONTERA, CON UNA EXTENSIÓN SUPERFICIAL DE 1.304,89 M2",Cochabamba,06/07/2021,19/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_991_2021.pdf,suelo y vivienda,Planificación territorial y zonificación,-17.500205,-66.180612
cb_135,992,"DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, DEL ÁREA VERDE – “OTB BARRIO MINERO ALALAY, CON UNA EXTENSIÓN SUPERFICIAL DE 975.42 M2",Cochabamba,06/07/2021,19/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_992_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.421938,-66.135443
cb_136,993,"DE REASIGNACIÓN DE USO DE SUELO DE “ÁREA VERDE” A “ÁREA DE EQUIPAMIENTO” CENTRO CULTURAL Y CAMPO DEPORTIVO, O.T.B. “ALTO DE LA ALIANZA” DISTRITO Nº 14",Cochabamba,06/07/2021,19/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_993_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.442295,-66.111945
cb_137,994,DE APROBACIÓN DE MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA,Cochabamba,08/07/2021,08/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_994_2021.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_138,995,DE APROBACIÓN DE MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA,Cochabamba,13/07/2021,15/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_995_2021.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_139,996,"LEY MUNICIPAL DE MODIFICACIÓN A LA LEY MUNICIPAL N° 0789/2020 DE 06 DE DICIEMBRE DE 2020, DE DECLARATORIA DE DERECHO PROPIETARIO DEL ÁREA VERDE, UBICADO EN LA OTB LOMAS DEL PAGADOR, CON UNA EXTENSIÓN SUPERFICIAL DE 2.586,48 M2",Cochabamba,13/07/2021,27/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_996_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.447515,-66.10334
cb_140,997,"LEY MUNICIPAL DE MODIFICACIÓN A LA LEY MUNICIPAL N° 0805/2020 DE 06 DE DICIEMBRE DE 2020, DE DECLARATORIA DE DERECHO PROPIETARIO DEL ÁREA VERDE, UBICADO EN LA JUNTA VECINAL NUEVA UNIÓN 14 DE SEPTIEMBRE, CON UNA EXTENSIÓN SUPERFICIAL DE 220,36 M2",Cochabamba,13/07/2021,27/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_997_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.476098,-66.143535
cb_141,998,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA VERDE (PARQUE VALLE DE JAJAHUANA) – ‘OTB SAN MIGUEL PISCINA SECTOR NORTE’, CON UNA EXTENSIÓN SUPERFICIAL DE 7.802,19 M2",Cochabamba,20/07/2021,29/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_998_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.401393,-66.149815
cb_142,999,"LEY MUNICIPAL DE MODIFICACIÓN A LA LEY MUNICIPAL N° 0976/2021, DE 02 DE JUNIO DE 2021 DE APROBACIÓN DE MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA",Cochabamba,13/07/2021,16/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_999_2021.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_143,1000,"LEY MUNICIPAL DE MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DE INVERSIÓN Y GASTO ELEGIBLE DEL POA-GESTIÓN 2021 DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SEGÚN INFORME TÉCNICO Nº 15",Cochabamba,13/07/2021,15/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1000_2021.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_144,1001,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA VERDE – ‘OTB ALTO DE LA ALIANZA’, CON UNA EXTENSIÓN SUPERFICIAL DE 525.12 M2",Cochabamba,20/07/2021,29/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1001_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.44503,-66.113774
cb_145,1002,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA VERDE ‘JUNTA VECINAL HUERTA MAYU’, CON UNA EXTENSIÓN SUPERFICIAL DE 570.82 M2",Cochabamba,20/07/2021,29/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1002_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.473683,-66.142641
cb_146,1003,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA VERDE ‘JUNTA VECINAL ALTO BOLÍVAR’, CON UNA EXTENSIÓN SUPERFICIAL DE 454.31 M2",Cochabamba,20/07/2021,29/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1003_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.47011,-66.205078
cb_147,1004,LEY MUNICIPAL DE ABROGACIÓN DE LA LEY MUNICIPAL Nº 0106/2015 DE DÉBITO DIRECTO DE APORTES AL SISTEMA ASOCIATIVO MUNICIPAL,Cochabamba,26/07/2021,27/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1004_2021.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_148,1005,LEY MUNICIPAL DE AUTORIZACIÓN DE DOTACIÓN Y CARGA GRATUITA DE OXÍGENO MEDICINAL,Cochabamba,26/07/2021,26/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1005_2021.pdf,salud,COVID-19,,
cb_149,1006,LEY MUNICIPAL DE APROBACIÓN DE MODIFICACIONES PRESUPUESTARIAS INTRAINSTITUCIONALES DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA,Cochabamba,28/07/2021,30/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1006_2021.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_150,1007,"DE MODIFICACIÓN PRESUPUESTARIA INTRAINSTITUCIONAL DE INVERSIÓN Y GASTO ELEGIBLE DEL POA-GESTIÓN 2021 DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SEGÚN INFORME TÉCNICO Nº 19",Cochabamba,28/07/2021,30/07/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1007_2021.pdf,administracion publica,Gestión o modificaciones presupuestarias,,
cb_151,1008,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA DE EQUIPAMIENTO – ‘ASENTAMIENTO VILLA VICTORIA, CON UNA EXTENSIÓN SUPERFICIAL DE 308.86 M2",Cochabamba,03/08/2021,18/08/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1008_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.475571,-66.168505
cb_152,1009,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA RESIDENCIAL – (SEDE SOCIAL) – OTB LOMAS DEL PAGADOR, CON UNA EXTENSIÓN SUPERFICIAL DE 422.95 M2",Cochabamba,03/08/2021,18/08/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1009_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.44988,-66.103905
cb_153,1010,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA VERDE – OTB ALTO SEBASTIÁN PAGADOR, CON UNA EXTENSIÓN SUPERFICIAL DE 643.64 M2",Cochabamba,03/08/2021,18/08/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1010_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.447746,-66.116149
cb_154,1011,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA VERDE – ‘OTB JARKAMAYU’, CON UNA EXTENSIÓN SUPERFICIAL DE 167.87 M2",Cochabamba,03/08/2021,18/08/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1011_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.451261,-66.101992
cb_155,1012,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA VERDE – ‘OTB JARKAMAYU’, CON UNA EXTENSIÓN SUPERFICIAL DE 2.607,50 M2",Cochabamba,03/08/2021,19/08/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1012_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.453773,-66.103975
cb_156,1013,"LEY MUNICIPAL DE DECLARATORIA DE DERECHO PROPIETARIO DEL GOBIERNO AUTÓNOMO MUNICIPAL DE COCHABAMBA, SOBRE EL ÁREA DE EQUIPAMIENTO – ‘OTB ALTO MIRADOR TICTI SUD, CON UNA EXTENSIÓN SUPERFICIAL DE 1.248,71 M2",Cochabamba,03/08/2021,18/08/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1013_2021.pdf,suelo y vivienda,"Equipamiento para barrios (áreas verdes, parques, sedes vecinales, etc.)",-17.430994,-66.135395
cb_157,1014,HOMENAJE PÓSTUMO AL SEÑOR ARTURO ALMANZA VÁSQUEZ,Cochabamba,04/08/2021,18/08/2021,https://biblioteca.concejocbba.gob.bo/LEY/LEY_1014_2021.pdf,Reconocimiento a ciudadanos u organizaciones destacadas,,,
